State Name,Year,Accident Severity,Speed Limit (km/h),Driver Age,Driver Gender,Alcohol Involvement,Number of Fatalities
Kerala,2016,Severe,106,69,Male,1,13
Karnataka,2004,Moderate,44,42,Male,1,7
Kerala,2006,Minor,99,64,Female,0,6
Tamil Nadu,2018,Minor,54,34,Female,0,6
Karnataka,2024,Severe,120,45,Female,0,13
Andhra Pradesh,2023,Minor,83,49,Male,0,8
Karnataka,2014,Moderate,85,46,Female,1,10
Karnataka,2002,Severe,68,40,Male,0,7
Karnataka,2014,Severe,107,58,Male,0,10
Telangana,2004,Moderate,88,33,Male,0,6
Karnataka,2022,Severe,82,49,Male,0,10
Kerala,2011,Severe,107,43,Female,1,11
Tamil Nadu,2019,Minor,116,50,Female,0,9
Maharashtra,2004,Minor,59,65,Male,1,10
Karnataka,2002,Minor,57,36,Male,0,5
Andhra Pradesh,2008,Minor,103,58,Female,0,8
Karnataka,2008,Severe,88,34,Female,0,9
Andhra Pradesh,2006,Moderate,81,55,Female,0,8
Kerala,2001,Severe,51,31,Female,0,4
Andhra Pradesh,2022,Severe,118,35,Male,0,13
Maharashtra,2022,Moderate,75,38,Female,0,10
Tamil Nadu,2020,Moderate,47,63,Male,0,8
Andhra Pradesh,2015,Minor,67,56,Female,0,7
Andhra Pradesh,2008,Severe,99,59,Male,1,13
Tamil Nadu,2012,Moderate,88,65,Female,0,9
Maharashtra,2018,Moderate,77,56,Female,0,11
Karnataka,2019,Minor,119,45,Female,0,8
Andhra Pradesh,2016,Severe,97,37,Female,1,13
Tamil Nadu,2005,Severe,44,23,Male,1,11
Kerala,2003,Moderate,85,43,Female,0,5
Tamil Nadu,2000,Moderate,114,23,Female,0,7
Kerala,2017,Moderate,41,56,Male,1,9
Maharashtra,2018,Minor,64,43,Male,1,10
Karnataka,2008,Minor,40,34,Male,0,4
Tamil Nadu,2012,Moderate,108,57,Male,1,12
Telangana,2007,Minor,79,19,Female,0,4
Andhra Pradesh,2022,Moderate,107,68,Female,1,13
Maharashtra,2012,Moderate,108,38,Female,0,10
Tamil Nadu,2014,Minor,108,24,Female,0,7
Andhra Pradesh,2010,Minor,55,61,Male,0,7
Tamil Nadu,2011,Minor,93,37,Female,0,6
Kerala,2013,Minor,102,20,Male,0,5
Tamil Nadu,2003,Moderate,57,53,Female,1,9
Telangana,2000,Moderate,56,60,Male,0,7
Tamil Nadu,2023,Severe,43,61,Male,1,13
Tamil Nadu,2003,Minor,48,68,Male,1,7
Telangana,2018,Severe,70,36,Male,1,11
Maharashtra,2008,Minor,44,47,Male,1,9
Tamil Nadu,2009,Moderate,55,28,Male,0,7
Telangana,2003,Moderate,81,30,Male,1,9
Andhra Pradesh,2019,Moderate,80,50,Male,1,11
Kerala,2008,Moderate,119,55,Female,1,8
Kerala,2012,Minor,69,65,Male,0,5
Tamil Nadu,2011,Minor,65,19,Female,0,6
Maharashtra,2010,Severe,88,63,Male,1,15
Maharashtra,2011,Minor,70,40,Female,1,8
Andhra Pradesh,2017,Minor,89,67,Female,0,9
Tamil Nadu,2011,Minor,54,66,Male,1,9
Kerala,2015,Minor,91,37,Female,0,4
Maharashtra,2004,Moderate,77,67,Female,1,11
Tamil Nadu,2019,Moderate,77,68,Female,1,13
Maharashtra,2024,Minor,99,47,Male,0,10
Telangana,2011,Minor,59,32,Male,0,6
Maharashtra,2020,Moderate,83,19,Male,1,13
Kerala,2024,Severe,102,47,Male,0,11
Karnataka,2010,Severe,89,42,Female,1,10
Andhra Pradesh,2008,Severe,61,21,Female,0,9
Andhra Pradesh,2017,Severe,111,18,Female,0,12
Kerala,2024,Severe,93,25,Female,0,8
Maharashtra,2002,Moderate,48,69,Male,1,10
Tamil Nadu,2019,Minor,54,31,Male,1,9
Maharashtra,2016,Moderate,87,28,Male,1,13
Kerala,2013,Minor,59,41,Male,0,4
Andhra Pradesh,2000,Severe,74,41,Female,1,9
Maharashtra,2016,Moderate,106,49,Female,0,12
Andhra Pradesh,2024,Moderate,99,42,Female,0,10
Tamil Nadu,2007,Minor,73,63,Male,0,7
Andhra Pradesh,2004,Moderate,112,45,Female,0,8
Andhra Pradesh,2004,Minor,93,33,Female,1,8
Karnataka,2008,Minor,51,59,Female,1,5
Karnataka,2002,Minor,58,56,Female,1,7
Telangana,2018,Minor,119,33,Female,0,7
Karnataka,2022,Moderate,65,53,Female,1,8
Andhra Pradesh,2008,Moderate,62,29,Male,0,6
Kerala,2021,Severe,72,29,Female,1,11
Andhra Pradesh,2017,Moderate,96,51,Male,1,12
Kerala,2015,Minor,69,55,Male,1,7
Kerala,2000,Severe,62,37,Male,1,8
Karnataka,2001,Moderate,113,64,Female,1,10
Maharashtra,2013,Moderate,75,32,Female,1,11
Tamil Nadu,2013,Moderate,82,39,Male,0,9
Karnataka,2000,Severe,105,33,Female,0,8
Karnataka,2024,Minor,92,41,Female,0,7
Maharashtra,2015,Minor,99,20,Female,1,9
Tamil Nadu,2014,Severe,76,18,Male,0,9
Andhra Pradesh,2014,Minor,100,70,Female,1,10
Telangana,2011,Severe,92,61,Female,0,9
Telangana,2015,Moderate,51,64,Male,1,9
Andhra Pradesh,2013,Moderate,74,68,Male,1,12
Karnataka,2023,Severe,106,55,Female,0,11
Tamil Nadu,2014,Minor,77,68,Female,1,9
Karnataka,2022,Severe,63,34,Male,1,10
Kerala,2014,Severe,120,58,Male,0,10
Karnataka,2018,Moderate,79,38,Male,0,8
Karnataka,2007,Severe,104,62,Female,0,10
Andhra Pradesh,2001,Minor,96,64,Female,0,7
Andhra Pradesh,2001,Severe,111,65,Female,0,9
Andhra Pradesh,2009,Minor,118,30,Female,1,10
Telangana,2002,Minor,84,19,Female,1,6
Kerala,2022,Minor,111,19,Female,0,7
Andhra Pradesh,2016,Minor,52,60,Male,1,8
Tamil Nadu,2007,Minor,118,42,Female,0,9
Telangana,2022,Severe,45,45,Female,1,11
Maharashtra,2003,Severe,110,65,Male,1,14
Tamil Nadu,2013,Minor,86,66,Male,1,9
Tamil Nadu,2020,Minor,83,43,Male,0,7
Andhra Pradesh,2009,Severe,71,52,Male,1,12
Maharashtra,2000,Minor,42,45,Male,0,6
Maharashtra,2003,Minor,93,50,Male,0,9
Telangana,2000,Moderate,117,35,Male,0,9
Maharashtra,2016,Moderate,77,31,Male,1,12
Kerala,2016,Minor,43,58,Male,1,7
Andhra Pradesh,2006,Moderate,118,26,Female,1,13
Maharashtra,2022,Moderate,56,61,Female,0,9
Telangana,2019,Minor,76,47,Female,0,6
Kerala,2014,Severe,75,20,Male,0,6
Karnataka,2012,Moderate,97,51,Female,0,9
Karnataka,2001,Minor,80,50,Male,0,5
Kerala,2018,Minor,47,44,Male,0,4
Telangana,2023,Minor,106,26,Male,1,9
Kerala,2012,Moderate,69,30,Male,0,5
Andhra Pradesh,2023,Minor,91,47,Female,1,10
Andhra Pradesh,2010,Moderate,64,70,Female,0,7
Karnataka,2021,Minor,91,33,Male,0,6
Maharashtra,2014,Moderate,98,68,Female,1,12
Telangana,2009,Severe,69,59,Female,1,10
Karnataka,2008,Moderate,106,43,Male,1,10
Maharashtra,2008,Moderate,43,22,Female,1,7
Maharashtra,2019,Severe,96,63,Female,1,14
Andhra Pradesh,2000,Moderate,102,44,Female,1,9
Tamil Nadu,2016,Minor,71,32,Male,1,10
Tamil Nadu,2011,Moderate,118,45,Female,0,9
Kerala,2009,Severe,90,20,Female,0,8
Andhra Pradesh,2004,Minor,102,58,Male,0,9
Maharashtra,2017,Minor,119,18,Female,0,10
Telangana,2014,Moderate,40,18,Female,1,6
Tamil Nadu,2005,Moderate,58,68,Male,1,10
Maharashtra,2006,Severe,74,23,Male,0,9
Tamil Nadu,2016,Minor,102,28,Female,1,9
Tamil Nadu,2005,Minor,120,67,Male,0,8
Tamil Nadu,2007,Severe,65,63,Female,1,11
Telangana,2011,Minor,52,33,Male,0,4
Andhra Pradesh,2020,Minor,62,50,Male,0,8
Telangana,2013,Moderate,74,41,Male,0,9
Karnataka,2011,Severe,51,49,Female,1,9
Maharashtra,2022,Severe,48,27,Female,0,9
Andhra Pradesh,2009,Severe,117,42,Male,0,11
Andhra Pradesh,2021,Minor,106,27,Male,0,10
Andhra Pradesh,2019,Minor,83,30,Female,1,10
Andhra Pradesh,2014,Minor,100,18,Male,0,7
Telangana,2006,Severe,60,52,Male,1,9
Andhra Pradesh,2008,Moderate,46,31,Male,1,9
Kerala,2009,Minor,50,38,Female,0,3
Maharashtra,2009,Moderate,84,65,Female,1,12
Andhra Pradesh,2015,Minor,71,69,Male,1,9
Maharashtra,2006,Moderate,75,55,Male,1,11
Kerala,2004,Severe,76,18,Female,1,9
Kerala,2022,Minor,114,37,Female,0,8
Maharashtra,2002,Minor,80,22,Male,1,8
Tamil Nadu,2017,Minor,116,57,Male,0,10
Karnataka,2010,Minor,88,61,Male,1,9
Tamil Nadu,2014,Minor,54,49,Female,1,7
Tamil Nadu,2020,Moderate,52,18,Male,0,7
Telangana,2019,Minor,92,62,Female,1,10
Tamil Nadu,2004,Severe,72,58,Male,1,11
Andhra Pradesh,2023,Minor,111,69,Male,0,10
Telangana,2011,Minor,71,57,Male,1,9
Telangana,2003,Minor,87,62,Female,0,7
Kerala,2014,Severe,107,19,Female,0,8
Tamil Nadu,2008,Moderate,96,48,Male,1,12
Kerala,2006,Severe,101,64,Male,0,9
Maharashtra,2009,Severe,41,63,Male,1,12
Karnataka,2022,Severe,116,68,Female,1,14
Telangana,2012,Severe,55,43,Male,0,8
Maharashtra,2007,Minor,47,26,Male,1,6
Maharashtra,2011,Severe,58,68,Female,0,10
Andhra Pradesh,2021,Severe,71,47,Female,1,13
Karnataka,2023,Severe,106,63,Male,0,11
Maharashtra,2018,Minor,71,25,Female,0,9
Maharashtra,2000,Moderate,64,22,Female,0,7
Karnataka,2015,Minor,92,56,Female,0,7
Karnataka,2021,Minor,120,21,Female,0,8
Maharashtra,2016,Moderate,64,57,Female,0,10
Karnataka,2024,Severe,72,53,Female,1,13
Maharashtra,2017,Moderate,70,38,Female,1,12
Maharashtra,2010,Severe,75,50,Female,1,14
Andhra Pradesh,2017,Minor,88,43,Male,1,10
Tamil Nadu,2006,Minor,83,57,Male,0,6
Maharashtra,2017,Moderate,87,56,Female,0,10
Kerala,2007,Minor,69,28,Female,0,5
Telangana,2005,Severe,52,38,Male,0,8
Tamil Nadu,2006,Minor,82,65,Male,1,9
Tamil Nadu,2022,Moderate,55,39,Male,0,8
Tamil Nadu,2021,Moderate,65,66,Male,0,9
Andhra Pradesh,2009,Minor,114,54,Male,0,9
Maharashtra,2010,Severe,86,24,Female,1,12
Andhra Pradesh,2024,Moderate,76,59,Female,1,11
Maharashtra,2012,Moderate,42,30,Male,1,9
Andhra Pradesh,2008,Severe,65,37,Female,1,8
Andhra Pradesh,2006,Minor,54,32,Male,0,6
Telangana,2008,Severe,105,55,Male,1,12
Kerala,2012,Minor,67,51,Female,1,5
Andhra Pradesh,2002,Minor,77,53,Female,0,7
Telangana,2002,Severe,83,70,Female,1,11
Karnataka,2000,Severe,92,63,Female,1,9
Kerala,2020,Minor,119,42,Male,0,8
Andhra Pradesh,2019,Moderate,43,46,Female,1,9
Tamil Nadu,2001,Severe,111,64,Male,1,14
Karnataka,2024,Minor,83,45,Female,1,9
Karnataka,2002,Minor,85,31,Female,1,7
Telangana,2014,Moderate,65,21,Male,0,6
Karnataka,2023,Minor,52,55,Male,0,6
Kerala,2005,Minor,108,24,Male,1,7
Andhra Pradesh,2012,Severe,83,30,Female,0,9
Andhra Pradesh,2020,Minor,92,34,Male,0,9
Tamil Nadu,2000,Severe,90,46,Female,1,11
Telangana,2019,Moderate,52,34,Male,1,8
Tamil Nadu,2018,Moderate,80,53,Male,0,10
Karnataka,2000,Moderate,50,36,Female,0,3
Tamil Nadu,2020,Moderate,76,43,Female,1,11
Kerala,2021,Minor,99,69,Male,0,8
Andhra Pradesh,2001,Minor,71,62,Male,0,6
Karnataka,2014,Severe,84,26,Female,1,10
Tamil Nadu,2013,Minor,57,19,Female,1,7
Telangana,2018,Minor,118,37,Male,1,9
Kerala,2010,Severe,59,40,Male,1,9
Kerala,2014,Severe,83,35,Female,0,8
Tamil Nadu,2005,Minor,75,43,Male,1,10
Andhra Pradesh,2019,Minor,108,69,Male,0,10
Tamil Nadu,2008,Moderate,76,42,Female,0,7
Karnataka,2004,Severe,72,34,Male,1,11
Tamil Nadu,2019,Minor,58,56,Female,0,6
Kerala,2001,Minor,90,66,Female,1,6
Tamil Nadu,2005,Severe,71,27,Male,1,12
Andhra Pradesh,2017,Severe,61,42,Female,0,9
Telangana,2022,Severe,40,63,Female,0,9
Maharashtra,2018,Minor,93,45,Female,0,8
Tamil Nadu,2008,Moderate,59,43,Male,1,9
Andhra Pradesh,2020,Moderate,97,29,Male,1,12
Andhra Pradesh,2023,Minor,74,61,Male,1,11
Telangana,2005,Minor,109,66,Female,0,7
Kerala,2013,Minor,109,36,Female,1,8
Andhra Pradesh,2023,Moderate,100,40,Male,1,13
Andhra Pradesh,2012,Moderate,102,31,Male,0,9
Andhra Pradesh,2010,Severe,100,34,Female,0,10
Andhra Pradesh,2011,Severe,96,32,Male,1,12
Karnataka,2018,Severe,42,38,Female,1,7
Karnataka,2018,Severe,84,55,Male,1,12
Kerala,2020,Minor,54,47,Male,0,4
Tamil Nadu,2018,Minor,56,36,Male,1,8
Andhra Pradesh,2023,Moderate,54,49,Male,1,11
Telangana,2012,Minor,44,46,Female,0,4
Tamil Nadu,2013,Severe,85,39,Male,1,13
Telangana,2023,Minor,50,37,Female,1,7
Tamil Nadu,2017,Minor,103,55,Female,1,12
Kerala,2011,Moderate,53,55,Male,0,8
Andhra Pradesh,2003,Moderate,78,53,Female,0,7
Andhra Pradesh,2009,Moderate,106,18,Female,0,8
Maharashtra,2016,Moderate,94,36,Male,0,9
Telangana,2003,Minor,81,60,Male,1,9
Tamil Nadu,2011,Minor,114,43,Male,0,8
Tamil Nadu,2012,Severe,44,24,Male,0,8
Karnataka,2003,Minor,91,51,Male,0,6
Maharashtra,2009,Minor,61,53,Male,0,7
Karnataka,2024,Moderate,116,23,Female,1,11
Karnataka,2002,Minor,83,54,Female,0,6
Karnataka,2014,Moderate,98,39,Male,1,8
Telangana,2001,Moderate,64,70,Female,0,6
Telangana,2024,Severe,60,26,Female,1,11
Kerala,2024,Moderate,103,60,Female,0,8
Kerala,2016,Minor,107,46,Male,0,7
Karnataka,2005,Moderate,86,67,Male,0,8
Maharashtra,2007,Minor,74,69,Male,1,10
Tamil Nadu,2002,Minor,46,34,Male,0,3
Telangana,2024,Moderate,95,30,Female,1,11
Maharashtra,2017,Minor,91,34,Male,1,11
Andhra Pradesh,2021,Moderate,85,27,Male,1,11
Telangana,2000,Moderate,48,42,Male,0,6
Telangana,2015,Severe,97,35,Female,0,9
Kerala,2006,Severe,62,66,Female,0,8
Tamil Nadu,2002,Minor,42,61,Female,0,5
Tamil Nadu,2022,Minor,100,32,Male,0,10
Andhra Pradesh,2003,Minor,48,44,Male,1,7
Andhra Pradesh,2008,Minor,92,36,Female,0,7
Telangana,2004,Minor,107,32,Female,0,4
Karnataka,2018,Minor,88,62,Female,0,7
Kerala,2014,Moderate,109,24,Male,1,9
Kerala,2007,Moderate,87,60,Male,0,8
Telangana,2005,Moderate,46,57,Female,0,6
Maharashtra,2017,Moderate,70,69,Female,0,11
Karnataka,2018,Moderate,95,33,Female,0,9
Telangana,2023,Moderate,100,41,Male,1,13
Karnataka,2014,Moderate,44,40,Male,1,8
Karnataka,2006,Minor,69,28,Female,0,6
Karnataka,2009,Moderate,61,41,Female,1,8
Telangana,2005,Moderate,56,22,Male,1,9
Kerala,2013,Minor,49,56,Female,1,5
Kerala,2016,Minor,110,65,Male,0,8
Karnataka,2008,Minor,107,47,Male,1,8
Maharashtra,2018,Moderate,81,33,Female,0,10
Tamil Nadu,2004,Severe,66,37,Male,0,8
Telangana,2022,Minor,46,46,Male,1,7
Tamil Nadu,2006,Minor,62,34,Male,1,7
Maharashtra,2018,Severe,114,36,Male,1,15
Telangana,2019,Minor,47,43,Male,0,6
Karnataka,2006,Minor,47,32,Male,1,6
Kerala,2023,Minor,44,42,Female,0,4
Tamil Nadu,2001,Moderate,110,32,Male,1,10
Andhra Pradesh,2024,Moderate,41,37,Male,1,10
Andhra Pradesh,2022,Moderate,90,47,Male,1,11
Maharashtra,2015,Severe,105,38,Male,0,12
Karnataka,2012,Moderate,51,64,Male,1,10
Tamil Nadu,2007,Minor,86,52,Female,0,6
Karnataka,2005,Moderate,94,61,Male,1,9
Tamil Nadu,2005,Minor,65,23,Male,0,5
Maharashtra,2008,Moderate,84,69,Female,1,11
Maharashtra,2003,Minor,101,54,Male,1,11
Andhra Pradesh,2010,Moderate,109,28,Female,1,10
Karnataka,2004,Minor,41,40,Female,1,5
Telangana,2024,Severe,65,61,Male,1,12
Andhra Pradesh,2016,Minor,53,56,Female,1,9
Karnataka,2019,Moderate,96,26,Female,0,8
Andhra Pradesh,2006,Minor,71,35,Male,1,9
Telangana,2014,Severe,101,63,Male,1,12
Kerala,2024,Severe,117,53,Female,0,10
Kerala,2014,Minor,69,57,Female,0,5
Kerala,2013,Severe,52,65,Male,1,10
Kerala,2012,Minor,79,53,Male,0,4
Tamil Nadu,2010,Moderate,70,45,Male,0,7
Kerala,2012,Moderate,76,36,Male,1,8
Telangana,2021,Minor,84,47,Male,0,9
Maharashtra,2023,Severe,98,55,Female,1,15
Maharashtra,2008,Minor,67,68,Female,0,7
Tamil Nadu,2009,Minor,100,32,Female,0,7
Kerala,2003,Severe,58,61,Female,0,7
Kerala,2016,Moderate,82,29,Male,1,9
Kerala,2013,Minor,98,19,Female,1,6
Andhra Pradesh,2023,Minor,55,26,Female,1,10
Karnataka,2017,Moderate,108,52,Female,1,11
Andhra Pradesh,2010,Minor,83,18,Male,1,9
Karnataka,2015,Severe,105,63,Male,1,13
Kerala,2000,Moderate,49,48,Male,0,4
Kerala,2006,Minor,86,45,Male,0,6
Andhra Pradesh,2009,Minor,58,62,Female,1,9
Andhra Pradesh,2008,Moderate,120,54,Female,0,10
Karnataka,2024,Minor,90,24,Female,1,8
Maharashtra,2002,Severe,52,63,Female,1,10
Karnataka,2021,Severe,102,33,Female,0,12
Andhra Pradesh,2022,Moderate,55,67,Female,0,9
Telangana,2013,Moderate,92,31,Female,1,9
Andhra Pradesh,2024,Minor,74,50,Female,1,11
Telangana,2014,Moderate,98,23,Male,0,7
Tamil Nadu,2001,Moderate,78,38,Female,0,8
Andhra Pradesh,2023,Moderate,106,27,Female,0,10
Tamil Nadu,2013,Minor,112,49,Male,1,12
Maharashtra,2015,Severe,100,23,Female,1,13
Karnataka,2006,Minor,89,19,Female,1,6
Telangana,2003,Moderate,92,56,Male,1,9
Karnataka,2017,Severe,85,66,Male,1,12
Tamil Nadu,2023,Moderate,91,44,Female,0,9
Telangana,2004,Minor,68,31,Male,1,7
Karnataka,2005,Moderate,44,40,Male,1,6
Andhra Pradesh,2006,Minor,106,56,Male,1,10
Kerala,2014,Severe,113,38,Male,0,8
Tamil Nadu,2000,Minor,114,58,Female,1,10
Karnataka,2023,Minor,120,68,Male,0,9
Tamil Nadu,2003,Minor,79,47,Male,1,9
Tamil Nadu,2024,Severe,111,42,Female,1,13
Telangana,2000,Moderate,41,70,Male,0,5
Telangana,2010,Moderate,107,41,Male,0,7
Kerala,2017,Moderate,101,28,Male,1,9
Andhra Pradesh,2013,Severe,119,52,Female,0,13
Tamil Nadu,2021,Minor,97,21,Male,0,9
Karnataka,2010,Moderate,108,54,Male,0,8
Maharashtra,2009,Moderate,97,53,Male,1,12
Tamil Nadu,2016,Minor,74,30,Male,1,9
Tamil Nadu,2003,Minor,53,26,Male,1,7
Kerala,2023,Minor,54,45,Male,1,7
Andhra Pradesh,2014,Minor,45,63,Female,0,5
Maharashtra,2015,Minor,55,33,Male,1,10
Telangana,2020,Minor,85,23,Female,0,6
Telangana,2012,Moderate,102,44,Female,1,9
Karnataka,2008,Minor,51,27,Female,1,6
Maharashtra,2010,Minor,80,40,Female,0,7
Telangana,2010,Severe,58,38,Male,1,10
Karnataka,2005,Moderate,115,43,Male,1,11
Andhra Pradesh,2000,Minor,116,62,Male,1,10
Karnataka,2021,Moderate,41,20,Male,0,7
Telangana,2005,Minor,59,60,Male,1,7
Kerala,2012,Minor,48,52,Male,0,4
Kerala,2021,Minor,60,24,Female,0,5
Kerala,2023,Severe,47,44,Male,1,12
Telangana,2021,Moderate,78,59,Male,1,13
Kerala,2004,Severe,76,50,Female,1,10
Maharashtra,2014,Severe,68,21,Male,1,12
Andhra Pradesh,2017,Severe,74,43,Female,0,10
Karnataka,2019,Moderate,77,25,Male,0,8
Karnataka,2013,Moderate,114,37,Male,1,10
Telangana,2014,Minor,74,34,Female,1,8
Kerala,2004,Minor,107,22,Male,1,8
Kerala,2003,Moderate,42,66,Male,0,5
Tamil Nadu,2001,Moderate,51,26,Female,1,9
Andhra Pradesh,2006,Severe,71,25,Male,1,13
Maharashtra,2009,Moderate,86,24,Male,1,12
Karnataka,2015,Moderate,102,54,Male,0,9
Tamil Nadu,2009,Moderate,65,53,Male,0,8
Tamil Nadu,2017,Minor,82,20,Female,1,9
Telangana,2016,Moderate,116,25,Female,0,9
Karnataka,2020,Moderate,83,22,Female,1,9
Telangana,2012,Moderate,77,22,Female,1,8
Maharashtra,2000,Moderate,68,34,Female,0,6
Tamil Nadu,2000,Minor,94,64,Male,1,8
Tamil Nadu,2014,Moderate,91,44,Male,0,9
Andhra Pradesh,2000,Moderate,58,57,Female,0,7
Maharashtra,2005,Moderate,74,56,Female,1,10
Tamil Nadu,2024,Moderate,87,66,Male,1,11
Maharashtra,2012,Minor,99,29,Female,1,10
Karnataka,2000,Minor,70,45,Female,1,6
Kerala,2004,Minor,42,21,Male,1,4
Tamil Nadu,2008,Moderate,74,69,Male,0,7
Andhra Pradesh,2024,Moderate,91,45,Female,0,10
Karnataka,2016,Severe,110,42,Female,0,11
Maharashtra,2015,Minor,90,67,Male,0,9
Telangana,2007,Minor,95,53,Female,0,6
Karnataka,2016,Moderate,60,59,Female,1,9
Tamil Nadu,2014,Moderate,40,20,Male,0,7
Maharashtra,2023,Moderate,92,48,Female,1,12
Kerala,2000,Severe,45,54,Female,1,7
Karnataka,2011,Severe,101,29,Female,0,10
Tamil Nadu,2004,Minor,118,54,Male,0,9
Andhra Pradesh,2023,Severe,86,54,Male,0,12
Telangana,2005,Minor,89,21,Male,1,8
Maharashtra,2024,Moderate,70,47,Female,1,11
Karnataka,2000,Moderate,103,55,Female,1,9
Karnataka,2024,Moderate,68,59,Female,0,8
Kerala,2000,Minor,54,55,Male,1,4
Kerala,2009,Minor,97,44,Female,1,7
Andhra Pradesh,2009,Moderate,62,39,Male,0,9
Telangana,2002,Minor,77,18,Female,1,4
Andhra Pradesh,2016,Minor,80,65,Female,1,11
Tamil Nadu,2018,Moderate,114,60,Male,0,9
Tamil Nadu,2010,Moderate,54,55,Female,1,10
Andhra Pradesh,2017,Moderate,42,37,Female,0,6
Telangana,2001,Minor,40,35,Male,0,4
Andhra Pradesh,2008,Severe,114,23,Female,1,11
Telangana,2023,Minor,50,66,Female,1,9
Telangana,2016,Severe,99,29,Female,0,9
Maharashtra,2013,Moderate,104,34,Female,1,12
Telangana,2003,Moderate,115,70,Male,1,11
Kerala,2016,Severe,43,39,Female,0,7
Telangana,2016,Minor,64,35,Male,0,6
Telangana,2011,Minor,111,27,Female,0,7
Telangana,2019,Moderate,118,41,Female,0,9
Tamil Nadu,2017,Minor,82,37,Female,0,8
Kerala,2002,Moderate,79,29,Male,0,6
Kerala,2010,Minor,83,21,Female,1,6
Andhra Pradesh,2024,Severe,111,59,Female,1,13
Maharashtra,2017,Moderate,98,22,Male,0,10
Telangana,2003,Minor,62,43,Male,0,5
Karnataka,2016,Severe,101,53,Female,0,9
Maharashtra,2017,Minor,62,33,Male,0,7
Maharashtra,2004,Minor,97,22,Male,0,7
Kerala,2013,Minor,94,43,Female,1,7
Maharashtra,2009,Moderate,72,36,Male,0,9
Telangana,2014,Moderate,116,23,Female,1,10
Telangana,2000,Moderate,102,41,Male,0,7
Tamil Nadu,2015,Minor,99,48,Male,1,10
Telangana,2010,Severe,100,48,Female,1,13
Telangana,2022,Moderate,119,70,Female,0,12
Kerala,2019,Minor,115,24,Female,0,7
Telangana,2005,Moderate,100,27,Male,0,8
Tamil Nadu,2023,Moderate,108,56,Female,1,13
Karnataka,2021,Minor,60,39,Female,0,6
Kerala,2015,Minor,42,31,Female,0,2
Karnataka,2001,Minor,87,45,Male,1,9
Kerala,2000,Severe,49,59,Female,1,9
Andhra Pradesh,2023,Moderate,120,69,Female,0,11
Maharashtra,2023,Minor,81,39,Male,0,10
Andhra Pradesh,2008,Minor,105,49,Female,0,7
Telangana,2021,Moderate,85,28,Female,0,7
Karnataka,2011,Moderate,48,31,Female,0,5
Telangana,2016,Moderate,88,48,Female,0,8
Maharashtra,2024,Severe,43,61,Male,0,12
Kerala,2014,Moderate,99,21,Female,1,8
Maharashtra,2018,Moderate,68,62,Female,1,13
Tamil Nadu,2021,Minor,86,39,Female,1,9
Maharashtra,2009,Severe,116,46,Female,1,14
Tamil Nadu,2011,Minor,102,52,Female,0,7
Maharashtra,2013,Minor,70,30,Male,0,7
Tamil Nadu,2008,Moderate,90,37,Female,1,10
Karnataka,2012,Minor,80,36,Female,1,8
Telangana,2002,Minor,75,32,Female,0,4
Telangana,2020,Moderate,79,68,Male,0,9
Andhra Pradesh,2013,Minor,99,43,Female,1,9
Telangana,2020,Minor,54,37,Male,1,8
Kerala,2009,Moderate,117,53,Female,1,9
Maharashtra,2015,Moderate,69,23,Female,1,12
Andhra Pradesh,2006,Minor,69,32,Male,0,6
Kerala,2003,Severe,66,21,Female,0,6
Kerala,2019,Minor,79,23,Female,0,6
Tamil Nadu,2022,Moderate,117,19,Male,1,12
Telangana,2024,Minor,84,53,Female,0,8
Karnataka,2010,Moderate,114,67,Female,1,11
Karnataka,2015,Minor,86,32,Female,0,5
Andhra Pradesh,2019,Minor,95,29,Male,1,9
Karnataka,2003,Minor,93,57,Male,1,7
Maharashtra,2021,Moderate,48,61,Female,0,9
Karnataka,2021,Moderate,104,58,Female,0,10
Andhra Pradesh,2022,Minor,109,24,Male,0,8
Karnataka,2016,Severe,40,39,Female,1,10
Maharashtra,2012,Minor,52,25,Female,1,7
Tamil Nadu,2010,Moderate,77,69,Male,1,11
Andhra Pradesh,2002,Minor,84,59,Male,0,7
Tamil Nadu,2008,Moderate,79,28,Male,1,11
Tamil Nadu,2005,Severe,54,19,Female,0,7
Tamil Nadu,2021,Moderate,89,47,Female,1,11
Kerala,2020,Minor,41,21,Male,0,2
Telangana,2010,Minor,92,70,Female,1,8
Kerala,2015,Severe,65,42,Female,0,10
Telangana,2018,Minor,105,38,Female,0,7
Tamil Nadu,2004,Minor,114,42,Female,1,8
Andhra Pradesh,2013,Minor,72,26,Male,1,8
Telangana,2016,Minor,98,25,Female,1,9
Maharashtra,2002,Minor,65,22,Male,1,8
Maharashtra,2003,Severe,60,63,Female,0,9
Karnataka,2015,Moderate,88,45,Male,1,12
Telangana,2015,Moderate,119,19,Male,0,9
Andhra Pradesh,2020,Minor,110,38,Female,1,12
Kerala,2024,Moderate,110,66,Male,1,12
Tamil Nadu,2003,Moderate,105,25,Female,0,9
Karnataka,2018,Moderate,76,51,Female,1,11
Maharashtra,2016,Minor,53,40,Male,1,10
Kerala,2012,Severe,111,32,Male,1,10
Kerala,2021,Moderate,46,44,Male,1,8
Tamil Nadu,2022,Severe,77,19,Male,1,13
Telangana,2023,Minor,84,45,Female,1,9
Maharashtra,2000,Minor,61,28,Female,0,6
